# The following table is formatted as tab separated values. 
#GeneId	GeneName	BioType	Bases affected (DOWNSTREAM)	Total score (DOWNSTREAM)	Length (DOWNSTREAM)	Bases affected (EXON)	Total score (EXON)	Length (EXON)	Bases affected (GENE)	Total score (GENE)	Length (GENE)	Bases affected (INTRON)	Total score (INTRON)	Length (INTRON)	Bases affected (NONE)	Total score (NONE)	Length (NONE)	Bases affected (SPLICE_SITE_ACCEPTOR)	Total score (SPLICE_SITE_ACCEPTOR)	Length (SPLICE_SITE_ACCEPTOR)	Bases affected (SPLICE_SITE_DONOR)	Total score (SPLICE_SITE_DONOR)	Length (SPLICE_SITE_DONOR)	Bases affected (UPSTREAM)	Total score (UPSTREAM)	Length (UPSTREAM)	Bases affected (UTR_3_PRIME)	Total score (UTR_3_PRIME)	Length (UTR_3_PRIME)	Bases affected (UTR_5_PRIME)	Total score (UTR_5_PRIME)	Length (UTR_5_PRIME)	Count (DOWNSTREAM)	Count (EXON)	Count (INTRAGENIC)	Count (INTRON)	Count (SPLICE_SITE_ACCEPTOR)	Count (SPLICE_SITE_DONOR)	Count (UPSTREAM)	Count (UTR_3_PRIME)	Count (UTR_5_PRIME)
ENSG00000101158	TH1L	mRNA	0	0	13372	0	0	6265	4357	696.46	13893	4357	696.46	7628	0	0	0	0	0	30	0	0	36	1281	784.43	16247	0	0	457	0	0	42	0	0	0	4357	0	0	1281	0	0
ENSG00000101160	CTSZ	mRNA	4682	734.62	12207	444	734.62	1986	5459	734.62	12063	333	734.62	10077	0	0	0	2	734.62	10	2	734.62	10	2756	950.14	5821	0	0	464	0	0	119	4682	444	0	333	2	2	2756	0	0
ENSG00000101161	PRPF6	mRNA	0	0	5004	169	367.27	3044	0	0	51966	0	0	48922	0	0	0	2	367.27	40	2	367.27	40	3327	708.54	5000	0	0	107	0	0	111	0	169	0	0	2	2	3327	0	0
ENSG00000101162	TUBB1	mRNA	0	0	5000	0	0	3496	0	0	7401	0	0	3905	0	0	0	0	0	6	0	0	6	0	0	5000	0	0	1871	0	0	269	0	0	0	0	0	0	0	0	0
ENSG00000101166	SLMO2	mRNA	724	678.44	9989	1362	678.44	2977	5468	678.44	9765	3716	547.08	6788	0	0	0	2	547.08	12	2	547.08	10	1409	115.86	5177	1193	131.36	2259	0	0	179	724	1362	0	3716	2	2	1409	1193	0
ENSG00000101180	HRH3	mRNA	0	0	6036	0	0	2671	0	0	5298	0	0	2627	0	0	0	0	0	8	0	0	8	0	0	5012	0	0	1036	0	0	297	0	0	0	0	0	0	0	0	0
ENSG00000101181	GTPBP5	mRNA	0	0	14515	0	0	5209	5232	907.77	20540	5232	907.77	15331	0	0	0	0	0	20	0	0	20	1952	1178.83	19230	0	0	2375	0	0	522	0	0	0	5232	0	0	1952	0	0
ENSG00000101182	PSMA7	mRNA	0	0	7596	127	568.29	1750	0	0	6706	1689	568.29	4956	0	0	0	2	568.29	14	2	568.29	16	877	380.31	9044	0	0	470	122	568.29	365	0	127	0	1689	2	2	877	0	122
ENSG00000101187	SLCO4A1	mRNA	9473	3505.76	12489	609	1972.1	4051	24654	4786.01	43341	15516	4786.01	39290	0	0	0	6	1972.1	44	4	1681.96	32	4993	2421.03	17236	402	1599.52	1101	0	0	205	9473	609	0	15516	6	4	4993	402	0
ENSG00000101188	NTSR1	mRNA	0	0	5000	708	674.21	4237	27447	1953.45	53935	26739	1953.45	49698	0	0	0	0	0	6	2	674.21	8	1414	111.09	10000	0	0	2504	0	0	371	0	708	0	26739	0	2	1414	0	0
ENSG00000101189	C20orf20	mRNA	2945	1024.97	5000	82	266.93	1636	0	0	4141	171	266.93	2505	0	0	0	2	266.93	8	2	266.93	8	4786	595.66	5000	0	0	950	0	0	71	2945	82	0	171	2	2	4786	0	0
ENSG00000101190	TCFL5	mRNA	2162	389.53	9023	163	364.43	3436	2095	364.43	20649	681	364.43	17213	0	0	0	2	364.43	12	2	364.43	10	2481	457.97	5000	0	0	1624	0	0	237	2162	163	0	681	2	2	2481	0	0
ENSG00000101191	DIDO1	mRNA	1001	93.11	15945	197	992.95	13281	24520	2716.34	60215	23406	2716.34	46934	0	0	0	2	992.95	34	2	992.95	34	13586	2269.89	20064	0	0	6000	197	992.95	428	1001	197	0	23406	2	2	13586	0	197
ENSG00000101193	C20orf11	mRNA	3728	676.64	11023	130	385.86	2631	3160	385.86	8549	2825	385.86	5918	0	0	0	2	385.86	12	2	385.86	10	4291	832.31	5034	0	0	1344	12	385.86	147	3728	130	0	2825	2	2	4291	0	12
ENSG00000101194	SLC17A9	mRNA	962	60.3	14748	68	860.76	4480	3447	860.76	15898	3379	569.98	11418	0	0	0	2	569.98	26	2	569.98	32	1983	860.76	13070	0	0	1097	117	860.76	319	962	68	0	3379	2	2	1983	0	117
ENSG00000101197	BIRC7	mRNA	0	0	5897	321	122.3	1562	0	0	4625	0	0	3063	0	0	0	0	0	14	0	0	12	1688	122.3	7319	0	0	257	214	122.3	220	0	321	0	0	0	0	1688	0	214
ENSG00000101198	NKAIN4	mRNA	420	122.3	12355	0	0	2668	0	0	31911	0	0	29243	0	0	0	0	0	18	0	0	22	1729	166.32	17389	0	0	715	0	0	555	420	0	0	0	0	0	1729	0	0
ENSG00000101199	ARFGAP1	mRNA	0	0	18243	211	166.32	6610	1729	166.32	17006	1729	166.32	10396	0	0	0	2	166.32	38	2	166.32	46	0	0	14074	0	0	2644	211	166.32	906	0	211	0	1729	2	2	0	0	211
ENSG00000101200	AVP	mRNA	0	0	5000	0	0	619	0	0	2169	0	0	1550	0	0	0	0	0	4	0	0	4	0	0	5000	0	0	74	0	0	50	0	0	0	0	0	0	0	0	0
ENSG00000101203	COL20A1	mRNA	0	0	13702	0	0	11192	0	0	41666	0	0	30474	0	0	0	0	0	80	0	0	80	0	0	21921	0	0	4135	0	0	158	0	0	0	0	0	0	0	0	0
ENSG00000101204	CHRNA4	mRNA	0	0	16949	0	0	9487	0	0	35089	0	0	25602	0	0	0	0	0	20	0	0	28	0	0	16108	0	0	4920	0	0	459	0	0	0	0	0	0	0	0	0
ENSG00000101210	EEF1A2	mRNA	0	0	5000	215	131.01	1843	1392	131.01	11140	118	131.01	9297	0	0	0	2	131.01	14	2	131.01	14	1059	131.01	6318	0	0	285	71	131.01	166	0	215	0	118	2	2	1059	0	71
ENSG00000101213	PTK6	mRNA	0	0	5920	258	245.77	2523	1214	245.77	8946	928	245.77	6423	0	0	0	0	0	14	2	245.77	14	296	245.77	5028	0	0	1111	28	245.77	237	0	258	0	928	0	2	296	0	28
ENSG00000101216	GMEB2	mRNA	0	0	5000	128	167.77	4707	10028	1398.31	39440	9170	1398.31	34733	0	0	0	2	167.77	18	2	167.77	18	3250	432.3	15000	0	0	2487	0	0	649	0	128	0	9170	2	2	3250	0	0
ENSG00000101220	C20orf27	mRNA	0	0	5002	0	0	2546	4477	362.03	14880	5651	423.57	12334	0	0	0	0	0	10	0	0	16	955	362.03	10669	0	0	550	0	0	1267	0	0	0	5651	0	0	955	0	0
ENSG00000101222	SPEF1	mRNA	0	0	5000	0	0	1925	0	0	3945	0	0	2020	0	0	0	0	0	12	0	0	12	1851	144.32	5000	0	0	708	0	0	161	0	0	0	0	0	0	1851	0	0
ENSG00000101224	CDC25B	mRNA	1822	111.64	7940	182	128.42	4149	2524	128.42	19185	1297	128.42	15036	0	0	0	4	128.42	34	4	128.42	36	1393	72.54	17066	0	0	1154	31	72.54	898	1822	182	0	1297	4	4	1393	0	31
ENSG00000101230	ISM1	mRNA	0	0	5001	0	0	2593	0	0	78881	0	0	76288	0	0	0	0	0	10	0	0	10	0	0	10000	0	0	1192	0	0	6	0	0	0	0	0	0	0	0	0
ENSG00000101236	RNF24	mRNA	0	0	5003	0	0	3556	8039	559.06	84162	8039	559.06	80606	0	0	0	0	0	12	0	0	14	1784	106.68	10193	0	0	2642	0	0	411	0	0	0	8039	0	0	1784	0	0
ENSG00000101246	ARFRP1	mRNA	237	245.15	10872	83	161.09	3692	1694	161.09	9360	211	161.09	5668	0	0	0	2	161.09	16	2	161.09	18	70	161.09	11876	0	0	2013	1	161.09	767	237	83	0	211	2	2	70	0	1
ENSG00000101247	C20orf7	mRNA	0	0	24556	41	129.44	4056	1576	129.44	33472	1410	129.44	29416	0	0	0	2	129.44	34	2	129.44	26	1117	82.95	27890	0	0	1543	0	0	119	0	41	0	1410	2	2	1117	0	0
ENSG00000101251	SEL1L2	mRNA	581	52.86	16217	158	149.71	3884	3941	204.06	147197	2764	204.06	143313	0	0	0	4	149.71	44	4	149.71	46	0	0	30875	299	149.71	1738	0	0	486	581	158	0	2764	4	4	0	299	0
ENSG00000101255	TRIB3	mRNA	1940	409.31	11131	243	2261.49	2948	6364	2261.49	16943	6315	1084.92	13995	0	0	0	2	1084.92	8	2	1084.92	10	4483	2261.49	5680	0	0	869	253	2261.49	921	1940	243	0	6315	2	2	4483	0	253
ENSG00000101265	RASSF2	mRNA	1503	120.06	5003	451	413.22	5899	11643	755.47	43623	11452	755.47	37724	0	0	0	2	107.62	28	8	413.22	32	3545	368.34	15189	0	0	4250	41	251.22	218	1503	451	0	11452	2	8	3545	0	41
ENSG00000101266	CSNK2A1	mRNA	4574	155.79	14224	2182	1124.91	4722	20592	1409.59	65367	13591	1409.59	60645	0	0	0	6	1042.23	30	4	969.12	28	0	0	5142	1814	155.79	3055	151	969.12	700	4574	2182	0	13591	6	4	0	1814	151
ENSG00000101276	C20orf54	mRNA	1272	90.27	10870	0	0	3445	0	0	8408	0	0	4963	0	0	0	0	0	10	0	0	8	0	0	7662	0	0	1570	0	0	242	1272	0	0	0	0	0	0	0	0
ENSG00000101278	AL118502.1	mRNA	3163	213.69	5000	0	0	531	0	0	531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	3163	0	0	0	0	0	0	0	0
ENSG00000101280	ANGPT4	mRNA	0	0	5106	0	0	1939	0	0	43682	0	0	41743	0	0	0	0	0	16	0	0	16	0	0	5017	0	0	455	0	0	120	0	0	0	0	0	0	0	0	0
ENSG00000101282	RSPO4	mRNA	0	0	6802	0	0	2710	0	0	43813	0	0	41103	0	0	0	0	0	8	0	0	8	0	0	5003	0	0	1905	0	0	100	0	0	0	0	0	0	0	0	0
ENSG00000101290	CDS2	mRNA	838	94.14	23176	470	94.14	11893	8021	439.39	71102	8021	439.39	59209	0	0	0	2	94.14	26	2	94.14	26	1486	94.14	12982	0	0	7653	0	0	478	838	470	0	8021	2	2	1486	0	0
ENSG00000101292	PROKR2	mRNA	0	0	5369	0	0	1771	0	0	15062	0	0	13291	0	0	0	0	0	4	0	0	4	0	0	7363	0	0	369	0	0	247	0	0	0	0	0	0	0	0	0
ENSG00000101294	HM13	mRNA	6802	2610.04	30201	468	3309.8	5946	34098	5371.77	55140	24057	5371.77	49194	0	0	0	10	3309.8	38	8	2604.09	42	8561	1961.96	30091	448	705.71	500	0	0	124	6802	468	0	24057	10	8	8561	448	0
ENSG00000101298	SNPH	mRNA	0	0	5000	0	0	5572	0	0	43013	0	0	37441	0	0	0	0	0	14	0	0	12	0	0	5039	0	0	3274	0	0	728	0	0	0	0	0	0	0	0	0
ENSG00000101306	MYLK2	mRNA	5000	1546.43	5000	18	1546.43	2976	18	1546.43	15382	0	0	12406	0	0	0	0	0	24	0	0	24	0	0	10065	18	1546.43	892	0	0	273	5000	18	0	0	0	0	0	18	0
ENSG00000101307	SIRPB1	mRNA	0	0	15863	141	207.78	5476	7641	476.13	56489	7500	476.13	51013	0	0	0	0	0	22	2	207.78	22	4630	207.78	10023	0	0	3019	65	207.78	65	0	141	0	7500	0	2	4630	0	65
ENSG00000101310	SEC23B	mRNA	3031	313.52	20582	293	313.52	4039	5049	313.52	53923	2967	313.52	49884	0	0	0	4	313.52	38	4	313.52	48	2063	145.15	13484	0	0	675	14	145.15	788	3031	293	0	2967	4	4	2063	0	14
ENSG00000101311	FERMT1	mRNA	0	0	11593	0	0	5359	0	0	48700	0	0	43341	0	0	0	0	0	32	0	0	36	0	0	17502	0	0	2328	0	0	1438	0	0	0	0	0	0	0	0	0
ENSG00000101321	XKR7	mRNA	0	0	5000	0	0	2910	0	0	30452	0	0	27542	0	0	0	0	0	4	0	0	4	0	0	5000	0	0	996	0	0	174	0	0	0	0	0	0	0	0	0
ENSG00000101323	HAO1	mRNA	0	0	5000	0	0	1777	817	51.57	57494	817	51.57	55717	0	0	0	0	0	14	0	0	14	0	0	5000	0	0	612	0	0	52	0	0	0	817	0	0	0	0	0
ENSG00000101327	PDYN	mRNA	0	0	5002	0	0	2648	0	0	15330	0	0	12682	0	0	0	0	0	6	0	0	8	0	0	5338	0	0	1566	0	0	317	0	0	0	0	0	0	0	0	0
ENSG00000101331	C20orf160	mRNA	6442	1302.38	10001	1270	391.67	2596	2963	391.67	21740	1692	391.67	19144	0	0	0	4	391.67	20	2	180.59	20	1312	121.53	10008	1180	211.08	1217	0	0	13	6442	1270	0	1692	4	2	1312	1180	0
ENSG00000101333	PLCB4	mRNA	1448	70.2	11415	76	58.87	6900	12871	663.51	412480	11642	663.51	405580	0	0	0	2	58.87	78	2	58.87	82	1380	63.86	30366	0	0	2253	0	0	766	1448	76	0	11642	2	2	1380	0	0
ENSG00000101335	MYL9	mRNA	0	0	5000	65	742.28	1199	0	0	8342	0	0	7143	0	0	0	0	0	6	2	742.28	6	1330	742.28	5013	0	0	576	65	742.28	104	0	65	0	0	0	2	1330	0	65
ENSG00000101336	HCK	mRNA	1435	364.48	10337	346	1214.89	3092	27687	1720.13	49669	26184	1435.17	46577	0	0	0	4	929.93	30	4	929.93	28	1818	284.96	5100	182	929.93	1858	164	858.04	428	1435	346	0	26184	4	4	1818	182	164
ENSG00000101337	TM9SF4	mRNA	6	546.76	16892	84	546.76	5415	15806	2064.17	57753	15618	2064.17	52338	0	0	0	2	546.76	38	2	546.76	38	2245	843.97	12211	0	0	2137	0	0	818	6	84	0	15618	2	2	2245	0	0
ENSG00000101342	C20orf118	mRNA	765	66.78	5000	74	168.07	2083	2418	168.07	18105	679	168.07	16022	0	0	0	2	168.07	12	2	168.07	12	2988	335.81	10000	0	0	1391	0	0	44	765	74	0	679	2	2	2988	0	0
ENSG00000101343	CRNKL1	mRNA	0	0	6774	0	0	4567	0	0	21679	0	0	17112	0	0	0	0	0	34	0	0	32	0	0	13739	0	0	3836	0	0	156	0	0	0	0	0	0	0	0	0
ENSG00000101346	POFUT1	mRNA	4169	484.91	17331	949	1600.16	6426	12306	1600.16	30788	7992	1600.16	24362	0	0	0	6	1489.63	14	6	1475.24	12	5733	3167.11	10055	380	124.92	4879	174	1364.71	277	4169	949	0	7992	6	6	5733	380	174
ENSG00000101347	SAMHD1	mRNA	2418	168.07	15000	374	540.8	5214	32797	605.34	61615	7582	605.34	56401	0	0	0	8	540.8	32	6	474.02	32	4857	1333.02	10135	0	0	2812	87	413.09	908	2418	374	0	7582	8	6	4857	0	87
ENSG00000101349	PAK7	mRNA	0	0	6716	0	0	4929	1482	87.3	301654	1482	87.3	296725	0	0	0	0	0	24	0	0	24	0	0	5210	0	0	2073	0	0	852	0	0	0	1482	0	0	0	0	0
ENSG00000101350	KIF3B	mRNA	2346	965.02	8282	206	63.79	6103	12357	1051.53	57348	10010	987.74	51245	0	0	0	0	0	18	0	0	18	3952	415.22	10000	206	63.79	3692	0	0	391	2346	206	0	10010	0	0	3952	206	0
ENSG00000101353	C20orf132	mRNA	2245	257.2	15039	340	901.23	3880	7263	1243.31	78363	5811	588.51	74483	0	0	0	4	246.43	54	4	246.43	53	6384	754.22	20470	0	0	704	1	654.8	723	2245	340	0	5811	4	4	6384	0	1
ENSG00000101361	NOP56	mRNA	0	0	9573	162	100.38	4761	1527	100.38	6249	624	100.38	1488	0	0	0	2	100.38	28	2	100.38	30	1527	100.38	9804	0	0	725	162	100.38	1277	0	162	0	624	2	2	1527	0	162
ENSG00000101363	MANBAL	mRNA	3128	1698.45	5621	1070	3612.86	2045	15024	3612.86	27623	14071	3612.86	25578	0	0	0	4	3612.86	12	2	1914.41	10	7729	2206.48	10474	845	1698.45	976	639	1914.41	898	3128	1070	0	14071	4	2	7729	845	639
ENSG00000101365	IDH3B	mRNA	0	0	7339	0	0	2301	0	0	5825	0	0	3524	0	0	0	0	0	30	0	0	32	0	0	9303	0	0	356	0	0	593	0	0	0	0	0	0	0	0	0
ENSG00000101367	MAPRE1	mRNA	0	0	5000	122	232.96	2623	14701	2677.12	30513	11659	2677.12	27890	0	0	0	2	232.96	12	2	232.96	12	1068	102.28	5000	0	0	1677	0	0	139	0	122	0	11659	2	2	1068	0	0
ENSG00000101384	JAG1	mRNA	0	0	10075	0	0	6488	0	0	36277	0	0	29789	0	0	0	0	0	52	0	0	54	1124	53.29	15000	0	0	1814	0	0	773	0	0	0	0	0	0	1124	0	0
ENSG00000101391	CDK5RAP1	mRNA	1591	264.08	23771	131	264.08	4567	4240	718.06	42723	2518	718.06	38156	0	0	0	2	264.08	34	2	264.08	28	2029	356.14	20138	0	0	602	0	0	486	1591	131	0	2518	2	2	2029	0	0
ENSG00000101400	SNTA1	mRNA	2125	356.14	5000	238	152.88	2342	2357	213.48	35938	2119	131	33596	0	0	0	0	0	14	2	70.4	14	1142	117.17	5000	110	82.48	552	0	0	272	2125	238	0	2119	0	2	1142	110	0
ENSG00000101405	OXT	mRNA	0	0	5000	0	0	513	0	0	898	0	0	385	0	0	0	0	0	4	0	0	4	0	0	5000	0	0	99	0	0	36	0	0	0	0	0	0	0	0	0
ENSG00000101407	TTI1	mRNA	4483	1886.79	15015	0	0	4122	12919	2342.82	50462	16972	3054.95	46340	0	0	0	0	0	20	0	0	22	3942	654.34	15053	0	0	449	0	0	292	4483	0	0	16972	0	0	3942	0	0
ENSG00000101412	E2F1	mRNA	0	0	5000	8	421.7	2503	2619	421.7	10722	2611	421.7	8219	0	0	0	0	0	12	2	421.7	12	4831	1025.81	5000	0	0	1049	0	0	140	0	8	0	2611	0	2	4831	0	0
ENSG00000101413	RPRD1B	mRNA	5929	1571.23	12527	1489	1571.23	4243	8781	2018.91	58821	10305	1174.18	54578	0	0	0	2	72.16	12	0	0	18	4547	885.06	16766	2268	1571.23	3159	0	0	402	5929	1489	0	10305	2	0	4547	2268	0
ENSG00000101417	PXMP4	mRNA	1586	82.82	5783	435	393.24	1771	3008	393.24	13614	1756	393.24	11843	0	0	0	2	97	8	4	393.24	6	2804	442.33	5019	0	0	1224	103	296.24	112	1586	435	0	1756	2	4	2804	0	103
ENSG00000101421	CHMP4B	mRNA	1431	147.6	5000	256	91.22	1646	32693	3347.93	43063	32380	3347.93	41417	0	0	0	2	91.22	8	2	91.22	8	1616	118.06	5000	191	91.22	806	0	0	165	1431	256	0	32380	2	2	1616	191	0
ENSG00000101425	BPI	mRNA	9273	2496.05	26809	1580	2013.56	5626	35531	4998.86	77357	29703	4998.86	71731	0	0	0	6	1423.74	42	6	1833.8	36	5708	2101.59	22194	1103	179.76	2779	89	1124.28	228	9273	1580	0	29703	6	6	5708	1103	89
ENSG00000101435	CST9L	mRNA	0	0	5000	0	0	959	0	0	4018	0	0	3059	0	0	0	0	0	4	0	0	4	0	0	5000	0	0	216	0	0	299	0	0	0	0	0	0	0	0	0
ENSG00000101438	SLC32A1	mRNA	1074	88.74	5000	0	0	2574	0	0	4911	0	0	2337	0	0	0	0	0	2	0	0	2	1328	106.67	5000	0	0	733	0	0	263	1074	0	0	0	0	0	1328	0	0
ENSG00000101439	CST3	mRNA	3929	562.33	10009	1683	829.91	2504	7784	953.22	10577	5201	953.22	8073	0	0	0	4	829.91	8	2	564.93	8	4230	1000.07	5528	1569	264.98	1837	0	0	226	3929	1683	0	5201	4	2	4230	1569	0
ENSG00000101440	ASIP	mRNA	0	0	5000	62	379.83	586	0	0	8980	0	0	8394	0	0	0	2	379.83	4	2	379.83	4	0	0	5000	0	0	177	0	0	10	0	62	0	0	2	2	0	0	0
ENSG00000101441	CST4	mRNA	0	0	5000	0	0	751	0	0	3401	0	0	2650	0	0	0	0	0	4	0	0	4	2097	264.41	5000	0	0	254	0	0	71	0	0	0	0	0	0	2097	0	0
ENSG00000101442	ACTR5	mRNA	0	0	5000	530	1200.62	2236	8863	1200.62	23750	6177	1200.62	21514	0	0	0	6	1200.62	16	6	1200.62	16	1035	111.95	5000	0	0	375	0	0	37	0	530	0	6177	6	6	1035	0	0
ENSG00000101443	WFDC2	mRNA	0	0	6784	155	179.32	1382	1699	179.32	11827	528	179.32	10445	0	0	0	2	179.32	10	2	179.32	12	2330	323.7	11567	112	179.32	448	76	179.32	509	0	155	0	528	2	2	2330	112	76
ENSG00000101444	AHCY	mRNA	0	0	13966	331	972.75	3097	7252	1317.69	31535	6642	1317.69	28438	0	0	0	0	0	18	2	972.75	24	4553	1390.51	11400	0	0	766	0	0	465	0	331	0	6642	0	2	4553	0	0
ENSG00000101445	PPP1R16B	mRNA	1393	858.68	10052	88	319.79	6400	27475	3209.78	117320	27387	3209.78	110920	0	0	0	0	0	22	2	319.79	24	1225	319.79	12350	0	0	4358	88	319.79	191	1393	88	0	27387	0	2	1225	0	88
ENSG00000101446	SPINT3	mRNA	3042	345	5000	0	0	476	0	0	3164	0	0	2688	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	190	0	0	16	3042	0	0	0	0	0	0	0	0
ENSG00000101447	FAM83D	mRNA	0	0	5012	294	858.68	2429	0	0	26749	6989	858.68	24320	0	0	0	2	858.68	8	2	858.68	8	0	0	5131	0	0	540	0	0	41	0	294	0	6989	2	2	0	0	0
ENSG00000101448	SPINLW1	mRNA	0	0	6219	0	0	6238	0	0	7127	0	0	889	0	0	0	0	0	8	0	0	6	0	0	6375	0	0	1576	0	0	959	0	0	0	0	0	0	0	0	0
ENSG00000101452	DHX35	mRNA	732	200.86	11087	0	0	4930	9296	874.67	77425	9296	874.67	72495	0	0	0	0	0	46	0	0	42	1684	340.37	16263	0	0	1180	0	0	1571	732	0	0	9296	0	0	1684	0	0
ENSG00000101457	DNTTIP1	mRNA	2031	93.82	18311	234	431.1	1883	2031	93.82	19491	3204	305.99	17608	0	0	0	2	212.17	26	2	212.17	24	2031	93.82	12028	0	0	252	178	431.1	227	2031	234	0	3204	2	2	2031	0	178
ENSG00000101460	MAP1LC3A	mRNA	0	0	5000	427	267.86	1762	0	0	13492	2113	267.86	11730	0	0	0	0	0	10	0	0	12	1686	267.86	10667	0	0	447	427	267.86	897	0	427	0	2113	0	0	1686	0	427
ENSG00000101463	TMEM90B	mRNA	0	0	10000	0	0	2847	0	0	197418	0	0	194571	0	0	0	0	0	8	0	0	6	0	0	10000	0	0	1112	0	0	633	0	0	0	0	0	0	0	0	0
ENSG00000101464	PIGU	mRNA	9064	2312.08	15361	833	2369.18	2755	34244	3911.78	116565	21812	3911.78	113810	0	0	0	12	2369.18	28	10	1915.28	26	8525	2232.62	15021	0	0	490	0	0	21	9064	833	0	21812	12	10	8525	0	0
ENSG00000101470	TNNC2	mRNA	849	66.09	5000	281	142.15	876	1274	142.15	10532	237	142.15	9656	0	0	0	6	1182.09	12	2	76.06	14	0	0	10000	134	66.09	134	0	0	301	849	281	0	237	6	2	0	134	0
ENSG00000101473	ACOT8	mRNA	645	1285.98	17184	134	501.08	4213	2726	501.08	15686	1895	501.08	11473	0	0	0	4	747.12	18	4	747.12	12	4227	741.41	12122	0	0	1985	2	501.08	94	645	134	0	1895	4	4	4227	0	2
ENSG00000101474	C20orf3	mRNA	0	0	5020	387	657.73	2454	7297	884.85	30055	6260	736.55	27601	0	0	0	4	509.43	18	4	509.43	18	2616	207.35	5337	0	0	1076	177	148.3	293	0	387	0	6260	4	4	2616	0	177
ENSG00000101898	RP3-324O17.4	mRNA	1914	297.12	5000	0	0	546	0	0	546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	1914	0	0	0	0	0	0	0	0
ENSG00000118702	GHRH	mRNA	0	0	5074	0	0	566	0	0	10750	0	0	10184	0	0	0	0	0	10	0	0	8	2447	229.94	9946	0	0	127	0	0	112	0	0	0	0	0	0	2447	0	0
ENSG00000118705	RPN2	mRNA	0	0	15560	92	990.48	2842	9696	1188.05	63210	13841	1842.85	60368	0	0	0	4	1645.28	38	4	1645.28	38	2047	1074.63	21993	0	0	304	92	990.48	994	0	92	0	13841	4	4	2047	0	92
ENSG00000118707	TGIF2	mRNA	3819	1712.91	5000	551	658.73	3525	2398	815.95	20463	4029	518.65	16938	0	0	0	0	0	4	0	0	6	0	0	5119	551	658.73	2519	0	0	292	3819	551	0	4029	0	0	0	551	0
ENSG00000124089	MC3R	mRNA	0	0	5000	0	0	1084	0	0	1084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0
ENSG00000124091	GCNT7	mRNA	831	81.42	5000	0	0	2064	0	0	34434	0	0	32370	0	0	0	0	0	12	0	0	12	0	0	5000	0	0	65	0	0	1072	831	0	0	0	0	0	0	0	0
ENSG00000124092	CTCFL	mRNA	2925	179.14	18589	314	179.14	7917	3056	179.14	29688	1442	179.14	21771	0	0	0	4	179.14	32	4	179.14	26	0	0	10785	808	179.14	4699	0	0	1391	2925	314	0	1442	4	4	0	808	0
ENSG00000124097	HMGB1P1	mRNA	0	0	5000	0	0	636	0	0	636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124098	C20orf108	mRNA	2887	352.71	10000	41	291.88	3577	4449	352.71	9749	4408	352.71	6172	0	0	0	2	291.88	6	2	291.88	4	0	0	5194	456	291.88	2832	0	0	93	2887	41	0	4408	2	2	0	456	0
ENSG00000124102	PI3	mRNA	2092	180.4	5000	0	0	577	0	0	1669	0	0	1092	0	0	0	0	0	4	0	0	4	0	0	5000	0	0	176	0	0	47	2092	0	0	0	0	0	0	0	0
ENSG00000124103	C20orf106	mRNA	0	0	5067	0	0	1137	0	0	8956	0	0	7819	0	0	0	0	0	6	0	0	6	0	0	10000	0	0	72	0	0	323	0	0	0	0	0	0	0	0	0
ENSG00000124104	SNX21	mRNA	0	0	12368	544	1285.98	4080	5273	1285.98	9466	838	1285.98	5386	0	0	0	0	0	18	2	1039.94	18	3675	1039.94	6223	276	246.04	1732	68	1039.94	376	0	544	0	838	0	2	3675	276	68
ENSG00000124107	SLPI	mRNA	260	797.36	5000	159	797.36	596	2326	797.36	2326	725	797.36	1730	0	0	0	2	797.36	6	2	797.36	6	2518	797.36	5000	176	797.36	176	21	797.36	21	260	159	0	725	2	2	2518	176	21
ENSG00000124116	WFDC3	mRNA	2409	182.91	16303	0	0	2405	4316	401.84	43989	4215	401.84	41584	0	0	0	0	0	20	2	218.93	20	2859	542.56	11882	0	0	220	0	0	176	2409	0	0	4215	0	2	2859	0	0
ENSG00000124120	TTPAL	mRNA	0	0	10150	151	662.73	7044	2058	662.73	18719	1905	215.74	11675	0	0	0	0	0	12	2	215.74	12	823	279.69	10034	60	383.04	5321	91	279.69	162	0	151	0	1905	0	2	823	60	91
ENSG00000124126	PREX1	mRNA	3655	363.55	10003	590	3442.43	7044	118454	13565.1	203631	90878	13565.1	196587	0	0	0	10	3442.43	78	10	3442.43	78	5990	922.35	15000	2	800.03	2031	0	0	25	3655	590	0	90878	10	10	5990	2	0
ENSG00000124134	KCNS1	mRNA	756	146.39	7204	0	0	4538	0	0	8803	0	0	4265	0	0	0	0	0	8	0	0	8	1125	56.5	5003	0	0	2560	0	0	397	756	0	0	0	0	0	1125	0	0
ENSG00000124140	SLC12A5	mRNA	0	0	15005	481	695.65	6788	2260	695.65	38461	1779	267.57	31673	0	0	0	0	0	50	0	0	54	0	0	10051	284	428.08	3510	76	267.57	225	0	481	0	1779	0	0	0	284	76
